movie_name,actor,Label
指环王3：王者无敌,亨利·莫腾森,act
指环王3：王者无敌,克雷格·帕克,act
指环王3：王者无敌,克里斯蒂安·瑞沃斯,act
指环王3：王者无敌,迈克尔·斯曼内科,act
指环王3：王者无敌,霍华德·肖,act
指环王3：王者无敌,约翰·斯蒂芬森,act
指环王3：王者无敌,理查德·泰勒,act
乱世佳人,费雯·丽,act
乱世佳人,克拉克·盖博,act
乱世佳人,奥利维娅·德哈维兰,act
乱世佳人,托马斯·米切尔,act
乱世佳人,芭芭拉·欧内尔,act
乱世佳人,伊夫林·凯耶斯,act
乱世佳人,安·卢瑟福德,act
乱世佳人,乔治·里弗斯,act
乱世佳人,弗莱德·克莱恩,act
乱世佳人,海蒂·麦克丹尼尔斯,act
乱世佳人,奥斯卡·波尔克,act
乱世佳人,巴特弗莱·麦昆,act
乱世佳人,维克托·乔里,act
乱世佳人,埃弗雷特·布朗,act
乱世佳人,霍华德·C·希克曼,act
乱世佳人,艾丽西亚·瑞特,act
乱世佳人,莱斯利·霍华德,act
乱世佳人,兰德·布鲁克斯,act
乱世佳人,卡洛尔·奈,act
乱世佳人,劳拉·霍普·克鲁斯,act
乱世佳人,埃迪·安德森,act
乱世佳人,哈里·达文波特,act
乱世佳人,利昂娜·罗伯特,act
乱世佳人,简·达威尔,act
乱世佳人,欧娜·满森,act
乱世佳人,保罗·赫斯特,act
乱世佳人,伊莎贝尔·朱尔,act
乱世佳人,卡米·金·肯伦,act
乱世佳人,艾瑞克·林登,act
乱世佳人,J·M·克里根,act
乱世佳人,沃德·邦德,act
乱世佳人,莉莲·肯布尔-库珀,act
素媛,薛景求,act
素媛,严志媛,act
素媛,李来,act
素媛,金海淑,act
素媛,金相浩,act
素媛,罗美兰,act
素媛,杨真诚,act
素媛,权泰元,act
飞屋环游记,爱德华·阿斯纳,act
飞屋环游记,克里斯托弗·普卢默,act
飞屋环游记,乔丹·长井,act
飞屋环游记,鲍勃·彼德森,act
飞屋环游记,德尔罗伊·林多,act
飞屋环游记,杰罗姆·兰福特,act
飞屋环游记,约翰·拉岑贝格,act
飞屋环游记,大卫·卡耶,act
飞屋环游记,艾丽·道克特,act
飞屋环游记,杰里米·利里,act
飞屋环游记,米凯·麦高万,act
飞屋环游记,丹尼·曼恩,act
飞屋环游记,唐纳德·富利洛夫,act
飞屋环游记,杰斯·哈梅尔,act
飞屋环游记,乔什·库雷,act
飞屋环游记,彼特·道格特,act
摔跤吧！爸爸,阿米尔·汗,act
摔跤吧！爸爸,法缇玛·萨那·纱卡,act
摔跤吧！爸爸,桑亚·玛荷塔,act
摔跤吧！爸爸,阿帕尔夏克提·库拉那,act
摔跤吧！爸爸,沙克希·坦沃,act
摔跤吧！爸爸,塞伊拉·沃西,act
摔跤吧！爸爸,苏哈妮·巴特纳格尔,act
摔跤吧！爸爸,里特维克·萨霍里,act
摔跤吧！爸爸,吉里什·库卡尼,act
我不是药神,徐峥,act
我不是药神,王传君,act
我不是药神,周一围,act
我不是药神,谭卓,act
我不是药神,章宇,act
我不是药神,杨新鸣,act
我不是药神,王佳佳,act
我不是药神,王砚辉,act
我不是药神,贾晨飞,act
我不是药神,龚蓓苾,act
我不是药神,宁浩,act
我不是药神,李乃文,act
我不是药神,岳小军,act
我不是药神,苇青,act
我不是药神,富冠铭,act
我不是药神,巴拉特·巴蒂,act
我不是药神,喜利图,act
我不是药神,张海艳,act
我不是药神,朱耕佑,act
何以为家,赞恩·阿尔·拉菲亚,act
何以为家,约丹诺斯·希费罗,act
何以为家,博鲁瓦蒂夫·特雷杰·班科尔,act
何以为家,卡萨尔·艾尔·哈达德,act
何以为家,法迪·尤瑟夫,act
何以为家,海塔·塞德拉·伊扎姆,act
何以为家,阿拉·乔什涅,act
何以为家,娜丁·拉巴基,act
何以为家,埃利亚斯·库利,act
何以为家,努尔·艾尔·侯赛尼,act
十二怒汉,亨利·方达,act
十二怒汉,马丁·鲍尔萨姆,act
十二怒汉,约翰·菲德勒,act
十二怒汉,李·科布,act
十二怒汉,E.G.马绍尔,act
十二怒汉,杰克·克卢格曼,act
十二怒汉,爱德华·宾斯,act
十二怒汉,杰克·瓦尔登,act
十二怒汉,约瑟夫·史威尼,act
十二怒汉,埃德·贝格利,act
十二怒汉,乔治·沃斯科维奇,act
十二怒汉,罗伯特·韦伯,act
哈尔的移动城堡,倍赏千惠子,act
哈尔的移动城堡,木村拓哉,act
哈尔的移动城堡,美轮明宏,act
哈尔的移动城堡,我修院达也,act
哈尔的移动城堡,神木隆之介,act
哈尔的移动城堡,伊崎充则,act
哈尔的移动城堡,大泉洋,act
哈尔的移动城堡,大塚明夫,act
哈尔的移动城堡,原田大二郎,act
哈尔的移动城堡,加藤治子,act
哈尔的移动城堡,都筑香弥子,act
少年派的奇幻漂流,苏拉·沙玛,act
少年派的奇幻漂流,伊尔凡·可汗,act
少年派的奇幻漂流,拉菲·斯波,act
少年派的奇幻漂流,阿迪勒·侯赛因,act
少年派的奇幻漂流,塔布,act
少年派的奇幻漂流,阿尤什·坦东,act
少年派的奇幻漂流,加塔姆·贝鲁尔,act
少年派的奇幻漂流,阿彦·汗,act
少年派的奇幻漂流,穆德·阿巴斯·卡勒里,act
少年派的奇幻漂流,维比什·希瓦库玛,act
少年派的奇幻漂流,热拉尔·德帕迪约,act
少年派的奇幻漂流,詹姆斯·塞托,act
少年派的奇幻漂流,俊·奈托,act
少年派的奇幻漂流,安德里亚·迪·斯戴法诺,act
少年派的奇幻漂流,沙拉万提·塞纳特,act
少年派的奇幻漂流,王柏杰,act
少年派的奇幻漂流,柯一正,act
少年派的奇幻漂流,黄健玮,act
鬼子来了,姜文,act
鬼子来了,香川照之,act
鬼子来了,袁丁,act
鬼子来了,姜宏波,act
鬼子来了,丛志军,act
鬼子来了,李丛喜,act
鬼子来了,泽田谦也,act
鬼子来了,李海滨,act
鬼子来了,蔡卫东,act
鬼子来了,陈述,act
鬼子来了,陈莲梅,act
鬼子来了,史建全,act
鬼子来了,陈强,act
鬼子来了,宫路佳具,act
鬼子来了,吴大维,act
鬼子来了,梶冈润一,act
鬼子来了,石山雄大,act
鬼子来了,述平,act
鬼子来了,姜武,act
大话西游之月光宝盒,周星驰,act
大话西游之月光宝盒,吴孟达,act
大话西游之月光宝盒,罗家英,act
大话西游之月光宝盒,蓝洁瑛,act
大话西游之月光宝盒,莫文蔚,act
大话西游之月光宝盒,江约诚,act
大话西游之月光宝盒,陆树铭,act
大话西游之月光宝盒,刘镇伟,act
大话西游之月光宝盒,朱茵,act
大话西游之月光宝盒,李健仁,act
猫鼠游戏,莱昂纳多·迪卡普里奥,act
猫鼠游戏,汤姆·汉克斯,act
猫鼠游戏,克里斯托弗·沃肯,act
猫鼠游戏,马丁·辛,act
猫鼠游戏,艾米·亚当斯,act
猫鼠游戏,詹妮弗·加纳,act
猫鼠游戏,伊丽莎白·班克斯,act
猫鼠游戏,纳塔莉·贝伊,act
猫鼠游戏,詹姆斯·布洛林,act
猫鼠游戏,艾伦·旁派,act
猫鼠游戏,南希·利内翰,act
猫鼠游戏,布莱恩·豪威,act
猫鼠游戏,弗兰克·约翰·休斯,act
猫鼠游戏,克里斯·埃里斯,act
天空之城,田中真弓,act
天空之城,横泽启子,act
天空之城,初井言荣,act
天空之城,寺田农,act
天空之城,常田富士男,act
天空之城,永井一郎,act
天空之城,糸博,act
天空之城,鹫尾真知子,act
天空之城,神山卓三,act
天空之城,安原义人,act
天空之城,槐柳二,act
天空之城,鳕子,act
天堂电影院,菲利普·努瓦雷,act
天堂电影院,雅克·贝汉,act
天堂电影院,马克·莱昂纳蒂,act
天堂电影院,萨瓦特利·卡西欧,act
天堂电影院,莱奥波多·特里耶斯泰,act
天堂电影院,安东内拉·阿蒂利,act
天堂电影院,恩佐·卡拉瓦勒,act
天堂电影院,艾萨·丹尼埃利,act
天堂电影院,里奥·故罗塔,act
天堂电影院,普佩拉·玛奇奥,act
天堂电影院,阿格妮丝·那诺,act
天堂电影院,塔诺·希玛罗萨,act
天堂电影院,尼古拉·迪·平托,act
天堂电影院,罗伯塔·蕾娜,act
天堂电影院,尼诺·戴罗佐,act
天堂电影院,玛丽娜·朱迪切,act
天堂电影院,比阿特丽斯·帕姆,act
天堂电影院,布丽吉特·佛西,act
天堂电影院,朱塞佩·托纳多雷,act
指环王2：双塔奇兵,伊利亚·伍德,act
指环王2：双塔奇兵,西恩·奥斯汀,act
指环王2：双塔奇兵,多米尼克·莫纳汉,act
指环王2：双塔奇兵,奥兰多·布鲁姆,act
指环王2：双塔奇兵,维果·莫腾森,act
指环王2：双塔奇兵,伊恩·麦克莱恩,act
指环王2：双塔奇兵,凯特·布兰切特,act
指环王2：双塔奇兵,比利·博伊德,act
指环王2：双塔奇兵,杰德·布罗菲,act
指环王2：双塔奇兵,丽芙·泰勒,act
指环王2：双塔奇兵,安迪·瑟金斯,act
指环王2：双塔奇兵,米兰达·奥图,act
指环王2：双塔奇兵,雨果·维文,act
指环王2：双塔奇兵,布拉德·道里夫,act
指环王2：双塔奇兵,卡卢姆·吉廷斯,act
指环王2：双塔奇兵,伯纳德·希尔,act
指环王2：双塔奇兵,布鲁斯·霍普金斯,act
指环王2：双塔奇兵,克里斯托弗·李,act
指环王2：双塔奇兵,纳撒尼尔·利斯,act
指环王2：双塔奇兵,罗宾·马尔科姆,act
指环王2：双塔奇兵,约翰·贝西,act
指环王2：双塔奇兵,萨拉·贝克,act
指环王2：双塔奇兵,克雷格·帕克,act
指环王2：双塔奇兵,布鲁斯·菲利普斯,act
指环王2：双塔奇兵,Robert Pollock,act
指环王2：双塔奇兵,约翰·瑞斯-戴维斯,act
指环王2：双塔奇兵,奥利维亚·田內,act
指环王2：双塔奇兵,卡尔·厄本,act
指环王2：双塔奇兵,史蒂芬·乌瑞,act
指环王2：双塔奇兵,大卫·文翰,act
指环王2：双塔奇兵,菲利普·格里夫,act
指环王2：双塔奇兵,肖恩·宾,act
指环王2：双塔奇兵,约翰·诺贝尔,act
指环王2：双塔奇兵,Jarl Benzon,act
指环王2：双塔奇兵,Ben Britton,act
指环王2：双塔奇兵,阿利斯泰尔·布朗宁,act
指环王2：双塔奇兵,Sean Button,act
指环王2：双塔奇兵,Robert Catto,act
指环王2：双塔奇兵,罗德尼·库克,act
指环王2：双塔奇兵,卡尔洛斯·德林克沃特,act
指环王2：双塔奇兵,西奥沙福瓦,act
指环王2：双塔奇兵,本·弗兰舍姆,act
指环王2：双塔奇兵,Jonathan Harding,act
指环王2：双塔奇兵,Lucas Hayward,act
指环王2：双塔奇兵,丹·汉纳,act
指环王2：双塔奇兵,保罗·霍姆斯,act
指环王2：双塔奇兵,杰森霍德,act
指环王2：双塔奇兵,彼得·杰克逊,act
指环王2：双塔奇兵,Sam Kelly,act
指环王2：双塔奇兵,Sandro Kopp,act
闻香识女人,阿尔·帕西诺,act
闻香识女人,克里斯·奥唐纳,act
闻香识女人,詹姆斯·瑞布霍恩,act
闻香识女人,加布里埃尔·安瓦尔,act
闻香识女人,菲利普·塞默·霍夫曼,act
闻香识女人,理查德·文彻,act
闻香识女人,布莱德利·惠特福德,act
闻香识女人,罗谢尔·奥利弗,act
闻香识女人,Margaret Eginton,act
闻香识女人,Tom Riis Farrell,act
闻香识女人,Nicholas Sadler,act
闻香识女人,托德·路易斯,act
闻香识女人,马特·史密斯,act
闻香识女人,吉恩·坎菲尔德,act
闻香识女人,弗兰西丝·康罗伊,act
钢琴家,艾德里安·布洛迪,act
钢琴家,托马斯·克莱舒曼,act
钢琴家,艾米莉娅·福克斯,act
钢琴家,米哈乌·热布罗夫斯基,act
钢琴家,埃德·斯托帕德,act
钢琴家,穆琳·利普曼,act
钢琴家,弗兰克·芬莱,act
钢琴家,茱莉亚·蕾娜,act
钢琴家,杰西卡·凯特·梅耶尔,act
钢琴家,理查德·赖丁斯,act
罗马假日,奥黛丽·赫本,act
罗马假日,格利高里·派克,act
罗马假日,埃迪·艾伯特,act
罗马假日,哈特利·鲍尔,act
罗马假日,哈考特·威廉姆斯,act
罗马假日,玛格丽特·罗林斯,act
罗马假日,托里奥·卡米纳提,act
罗马假日,保罗·卡利尼,act
罗马假日,克劳迪奥·埃尔梅利,act
罗马假日,保拉·布鲁布尼,act
罗马假日,里佐·弗雷多里佐,act
让子弹飞,姜文,act
让子弹飞,葛优,act
让子弹飞,周润发,act
让子弹飞,刘嘉玲,act
让子弹飞,陈坤,act
让子弹飞,张默,act
让子弹飞,姜武,act
让子弹飞,周韵,act
让子弹飞,廖凡,act
让子弹飞,姚橹,act
让子弹飞,邵兵,act
让子弹飞,苗圃,act
让子弹飞,冯小刚,act
让子弹飞,胡军,act
让子弹飞,马珂,act
让子弹飞,白冰,act
让子弹飞,杜奕衡,act
让子弹飞,李静,act
让子弹飞,胡明,act
让子弹飞,危笑,act
让子弹飞,杨奇雨,act
让子弹飞,赵铭,act
海蒂和爷爷,阿努克·斯特芬,act
海蒂和爷爷,布鲁诺·冈茨,act
海蒂和爷爷,昆林·艾格匹,act
海蒂和爷爷,安娜·申茨,act
海蒂和爷爷,伊莎贝尔·奥特曼,act
海蒂和爷爷,莉莲·奈福,act
海蒂和爷爷,彼得·杰克林,act
海蒂和爷爷,克里斯托夫·高格勒,act
海蒂和爷爷,丽贝卡·因德穆,act
海蒂和爷爷,莫妮卡·古布瑟,act
海蒂和爷爷,阿瑟·比勒,act
海蒂和爷爷,玛丽埃塔·耶米,act
海蒂和爷爷,彼得·洛迈尔,act
海蒂和爷爷,卡塔琳娜·舒特勒,act
海蒂和爷爷,杰拉·哈斯,act
海蒂和爷爷,迈克尔·克兰茨,act
海蒂和爷爷,劳拉·帕克,act
海蒂和爷爷,马库斯·赫林,act
海蒂和爷爷,马克西姆·梅米特,act
海蒂和爷爷,汉娜洛蕾·赫格,act
指环王1：护戒使者,伊利亚·伍德,act
指环王1：护戒使者,西恩·奥斯汀,act
指环王1：护戒使者,伊恩·麦克莱恩,act
指环王1：护戒使者,维果·莫腾森,act
指环王1：护戒使者,奥兰多·布鲁姆,act
指环王1：护戒使者,多米尼克·莫纳汉,act
指环王1：护戒使者,比利·博伊德,act
指环王1：护戒使者,克里斯托弗·李,act
指环王1：护戒使者,马尔顿·索克斯,act
指环王1：护戒使者,梅根·爱德华兹,act
指环王1：护戒使者,伊安·霍姆,act
指环王1：护戒使者,凯特·布兰切特,act
指环王1：护戒使者,阿兰·霍华德,act
指环王1：护戒使者,马克·弗格森,act
指环王1：护戒使者,肖恩·宾,act
指环王1：护戒使者,萨拉·贝克,act
指环王1：护戒使者,劳伦斯·马克奥雷,act
指环王1：护戒使者,安迪·瑟金斯,act
指环王1：护戒使者,彼得·麦肯齐,act
指环王1：护戒使者,伊恩·穆内,act
指环王1：护戒使者,克雷格·帕克,act
指环王1：护戒使者,卡梅隆·罗德,act
指环王1：护戒使者,约翰·瑞斯-戴维斯,act
指环王1：护戒使者,丽芙·泰勒,act
指环王1：护戒使者,大卫·韦瑟莱,act
指环王1：护戒使者,雨果·维文,act
指环王1：护戒使者,菲利普·格里夫,act
指环王1：护戒使者,威廉·约翰逊,act
指环王1：护戒使者,伊丽莎白·穆迪,act
指环王1：护戒使者,布莱恩·瑟金特,act
指环王1：护戒使者,杰德·布罗菲,act
指环王1：护戒使者,诺曼·凯茨,act
指环王1：护戒使者,兰德尔·威廉·库克,act
指环王1：护戒使者,萨比恩·克洛森,act
指环王1：护戒使者,西奥沙福瓦,act
指环王1：护戒使者,本·弗兰舍姆,act
指环王1：护戒使者,彼得·杰克逊,act
指环王1：护戒使者,艾伦·李,act
黑客帝国,基努·里维斯,act
黑客帝国,劳伦斯·菲什伯恩,act
黑客帝国,凯瑞-安·莫斯,act
黑客帝国,雨果·维文,act
黑客帝国,格洛丽亚·福斯特,act
黑客帝国,乔·潘托里亚诺,act
黑客帝国,马库斯·钟,act
黑客帝国,朱利安·阿拉汗加,act
黑客帝国,马特·多兰,act
黑客帝国,贝琳达·麦克洛里,act
黑客帝国,安东尼雷派克,act
黑客帝国,罗伯特·泰勒,act
黑客帝国,阿达·尼科德莫,act
黑客帝国,罗温·维特,act
黑客帝国,塔玛拉·布朗,act
黑客帝国,纳塔莉·特珍,act
黑客帝国,比尔·扬,act
黑客帝国,克里斯·斯科特,act
黑客帝国,纳许·埃哲顿,act
大闹天宫,邱岳峰,act
大闹天宫,富润生,act
大闹天宫,毕克,act
大闹天宫,尚华,act
大闹天宫,于鼎,act
大闹天宫,李梓,act
大闹天宫,刘广宁,act
辩护人,宋康昊,act
辩护人,金英爱,act
辩护人,吴达洙,act
辩护人,郭度沅,act
辩护人,任时完,act
辩护人,宋永彰,act
辩护人,郑元中,act
辩护人,赵敏基,act
辩护人,李杭娜,act
辩护人,李星民,act
辩护人,车光洙,act
辩护人,韩基重,act
辩护人,沈熙燮,act
辩护人,赵莞基,act
辩护人,李姃垠,act
教父2,阿尔·帕西诺,act
教父2,罗伯特·杜瓦尔,act
教父2,黛安·基顿,act
教父2,罗伯特·德尼罗,act
教父2,约翰·凯泽尔,act
教父2,塔莉娅·夏尔,act
教父2,李·斯特拉斯伯格,act
教父2,迈克尔·V·格佐,act
教父2,理查德·布赖特,act
教父2,加斯通·莫辛,act
教父2,汤姆·罗斯奎,act
教父2,布鲁诺·柯比,act
教父2,弗兰克·西维罗,act
教父2,弗朗西丝卡·德·萨维奥,act
教父2,摩甘娜金,act
教父2,玛丽亚娜·希尔,act
教父2,莱奥波多·特里耶斯泰,act
教父2,多米尼克·查尼斯,act
教父2,Amerigo Tot,act
教父2,特洛伊·多纳胡,act
教父2,约翰·阿普雷亚,act
教父2,乔·斯皮内尔,act
教父2,阿贝·维高达,act
教父2,吉亚尼·罗素,act
教父2,Maria Carta,act
教父2,菲伊·斯潘,act
教父2,哈利·戴恩·斯坦通,act
教父2,卡明·卡里迪,act
教父2,丹尼·爱罗,act
教父2,威廉·鲍尔斯,act
教父2,约瑟夫·德拉·索尔特,act
教父2,卡门·阿尔根齐亚诺,act
教父2,乔·罗·格里普,act
教父2,Ezio Flagello,act
教父2,凯瑟琳·贝勒,act
教父2,Saveria Mazzola,act
教父2,Tito Alba,act
教父2,彼得·多纳特,act
教父2,汤姆·达尔格伦,act
教父2,Phil Feldman,act
教父2,罗杰·科曼,act
教父2,伊凡·科尔,act
教父2,艾丽卡·约恩,act
教父2,Teresa Tirelli,act
教父2,詹姆斯·肯恩,act
教父2,Italia Coppola,act
教父2,罗曼·科波拉,act
教父2,索菲亚·科波拉,act
教父2,朱莉·格雷格,act
教父2,George Holmes,act
教父2,Buck Houghton,act
教父2,Shep Houghton,act
教父2,小杉正一,act
教父2,加里·库尔茨,act
教父2,Laura Lyons,act
教父2,理查德·麦瑟森,act
教父2,约翰·梅根纳,act
教父2,Harrison Ressler,act
教父2,Al Roberts,act
教父2,Hank Robinson,act
教父2,Filomena Spagnuolo,act
死亡诗社,罗宾·威廉姆斯,act
死亡诗社,罗伯特·肖恩·莱纳德,act
死亡诗社,伊桑·霍克,act
死亡诗社,乔西·查尔斯,act
死亡诗社,盖尔·汉森,act
死亡诗社,迪伦·库斯曼,act
死亡诗社,阿勒隆·鲁杰罗,act
死亡诗社,詹姆斯·沃特斯顿,act
死亡诗社,诺曼·劳埃德,act
死亡诗社,柯特伍德·史密斯,act
死亡诗社,卡拉·贝尔韦尔,act
死亡诗社,利昂·波纳尔,act
死亡诗社,乔治·马丁,act
死亡诗社,乔·奥菲耶里,act
死亡诗社,马特·凯里,act
死亡诗社,凯文·库尼,act
死亡诗社,拉腊·弗林·鲍尔,act
死亡诗社,亚历桑德拉·鲍尔斯,act
